Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,DE
PEX3,70.8256116,-0.165029914,0.150601004,0.105930136,0.203799182,FALSE
FPR1,68.31214353,-0.165020197,0.177085911,0.000607153,0.003347597,FALSE
CCDC14,144.2544717,-0.164893168,0.126872975,0.002095555,0.009549651,FALSE
CUX1,674.4983977,-0.164859982,0.092082381,0.169005976,0.285325371,FALSE
RAD50,244.8067143,-0.164788773,0.162835341,0.315275085,0.445121963,FALSE
GATA3,11.75539533,-0.164726373,0.300599473,0.214072418,0.340334286,FALSE
TFCP2,373.3090294,-0.164637342,0.0931993,0.034644778,0.087564653,FALSE
ABL1,675.0805156,-0.16454993,0.059329768,0.045678927,0.108707984,FALSE
PIK3R4,123.1964373,-0.164531678,0.124944363,0.165186812,0.280525381,FALSE
CRKL,170.6046953,-0.164480899,0.118091592,0.010717149,0.035293778,FALSE
LOC102723724,17.49968565,-0.164420462,0.235956101,0.245740651,0.375329819,FALSE
DAAM2,22.69379563,-0.164391388,0.211543021,0.469378799,0.589424528,FALSE
GPR157,47.89389442,-0.164338729,0.18071514,0.277964365,0.409527726,FALSE
TBC1D22A,135.3618255,-0.16433416,0.12264489,0.236380092,0.364675025,FALSE
INCA1,36.64842542,-0.164224784,0.20943306,0.029043855,0.076626166,FALSE
ZNF143,65.04257709,-0.164189383,0.184377282,0.280638815,0.412360924,FALSE
SPRED2,184.4343833,-0.164177825,0.121291368,0.003660423,0.015003553,FALSE
GFRA1,36.11517304,-0.164054631,0.197262478,0.029117828,0.076716298,FALSE
ISG20L2,225.4209598,-0.163838203,0.124568299,0.031206548,0.080868302,FALSE
FAT4,93.45011862,-0.163750204,0.151926399,0.097628563,0.191702139,FALSE
SIK3,118.2764242,-0.163694489,0.149833398,0.287687158,0.419414518,FALSE
ERLIN1,426.1522614,-0.163687675,0.08661019,0.012598024,0.040015992,FALSE
DBR1,72.13729332,-0.163633497,0.158951162,0.011313845,0.036878708,FALSE
MR1,200.2704986,-0.163619567,0.103415118,0.011583886,0.037506945,FALSE
DZIP3,92.46590199,-0.16356054,0.164115533,0.301486854,0.432368111,FALSE
KATNB1,71.43257986,-0.163521104,0.165884468,0.274186497,0.406203748,FALSE
OSBPL2,131.8009704,-0.163367484,0.129004149,0.357607841,0.487382927,FALSE
HACD2,151.536035,-0.163360019,0.122291292,0.446076526,0.569359407,FALSE
UPF3A,294.1531459,-0.163235759,0.105785706,0.185586786,0.305866052,FALSE
ZDHHC1,86.64976943,-0.163231585,0.144500597,0.59978016,0.700820279,FALSE
PHF14,394.7523783,-0.163181068,0.115074737,0.022167547,0.06234581,FALSE
TTC14,141.1513057,-0.163098776,0.146002478,0.127049103,0.232673947,FALSE
HSD17B12,739.9764496,-0.162874715,0.08137283,0.038400585,0.095168209,FALSE
OSBPL9,196.1641693,-0.162805225,0.119239494,0.447741371,0.570575912,FALSE
TNRC6A,189.1180676,-0.16278837,0.149169458,0.053892977,0.123257559,FALSE
ANKIB1,218.4601237,-0.162719568,0.104878228,0.330457015,0.459524366,FALSE
TNIK,27.43539211,-0.162598792,0.209406824,0.231642286,0.359354136,FALSE
SENP5,126.2297299,-0.162531616,0.150804231,0.41673404,0.541765867,FALSE
EPAS1,568.1115716,-0.16247178,0.100687652,0.000159144,0.001085273,FALSE
EIF2B1,241.1989715,-0.162446,0.113427959,0.009678114,0.032594629,FALSE
ATXN7L3B,666.065617,-0.162441521,0.069982897,0.039856312,0.097821503,FALSE
TSNAXIP1,553.4232249,-0.162421554,0.14142856,0.219407502,0.345873183,FALSE
CTDSP2,1039.244288,-0.162339962,0.072711669,0.009899265,0.033147969,FALSE
PIGZ,54.79173578,-0.162238069,0.168119172,0.144838664,0.256061222,FALSE
ZFAND1,227.689809,-0.162236225,0.107125297,0.074281255,0.156497252,FALSE
GLTP,459.279551,-0.161841288,0.098395069,0.000172738,0.001162707,FALSE
COL7A1,58.97424394,-0.161695761,0.157501542,0.006427025,0.023670635,FALSE
HLTF,34.66822235,-0.161649083,0.226227475,0.288431557,0.419950143,FALSE
LOC105379364,209.4508753,-0.161646199,0.09758392,0.214869843,0.34082318,FALSE
KIF9-AS1,41.44380557,-0.161643973,0.202075647,0.490077157,0.608860008,FALSE
EML4,339.5983511,-0.161641069,0.111591928,0.351691777,0.481498765,FALSE
EMSY,49.4294754,-0.161500491,0.164263582,0.046436262,0.110173928,FALSE
TTC17,222.7541236,-0.161228643,0.113361582,0.323397878,0.45299982,FALSE
AGGF1,232.76471,-0.160762379,0.102724169,0.064636151,0.14124869,FALSE
ANAPC4,216.8230671,-0.160750845,0.114290161,0.033449134,0.08514242,FALSE
ARHGAP44,118.3534313,-0.16069207,0.133932294,0.25844076,0.389372392,FALSE
FBXO9,362.1893938,-0.160660645,0.089775739,0.119309902,0.222031133,FALSE
FADS3,1004.401353,-0.160388985,0.093457365,0.198137056,0.320869937,FALSE
SOAT1,580.2694819,-0.16038401,0.062379892,7.73E-06,8.22E-05,FALSE
CCDC190,86.84201713,-0.160239527,0.153822131,0.071815391,0.152646566,FALSE
SLC25A44,228.7724669,-0.160239058,0.118688901,0.153832364,0.266995744,FALSE
LINC00294,107.0999553,-0.160152809,0.148222348,0.164084509,0.279180081,FALSE
CXXC1,97.17344839,-0.160026426,0.130750534,0.01351121,0.042155879,FALSE
AGRN,180.95119,-0.159923157,0.11918281,0.001780116,0.008332513,FALSE
MRTFB,48.74307331,-0.159756066,0.159426527,0.146700651,0.258149009,FALSE
ASTN2,407.2525203,-0.159681167,0.0968877,0.02386191,0.065879774,FALSE
TAF5L,154.2100053,-0.159629155,0.115284742,0.471502649,0.591433943,FALSE
USP33,478.5328374,-0.159582692,0.084677851,0.028641866,0.075779912,FALSE
SHC1,377.4916517,-0.15954809,0.083511374,0.000190633,0.001260394,FALSE
CNKSR3,205.0877683,-0.159523314,0.096834827,0.089320062,0.17981612,FALSE
METRN,280.5663394,-0.159397202,0.098441783,0.003567815,0.014760155,FALSE
ZC3HAV1,336.061047,-0.159296364,0.098723532,0.000549167,0.00307514,FALSE
LYSMD3,133.5547774,-0.15914622,0.133766829,0.595125833,0.697040665,FALSE
ZMAT2,731.6444959,-0.159119466,0.06831523,0.002457845,0.010887576,FALSE
SLFN12,61.48977578,-0.159097411,0.157523074,0.103489383,0.200218261,FALSE
BAZ2A,164.3307602,-0.159094415,0.123093863,0.221784433,0.34826241,FALSE
GSTO2,56.62015213,-0.159058696,0.15620645,1.74E-06,2.27E-05,FALSE
RETREG3,756.1241163,-0.159057532,0.074799547,0.04186866,0.101558171,FALSE
RAMP2,60.12387368,-0.158894784,0.182908477,0.124366359,0.229016721,FALSE
LINC02861,53.69660389,-0.158776552,0.187699917,0.156775361,0.270593403,FALSE
STK38L,160.6977063,-0.158766474,0.123790624,0.481414866,0.60027956,FALSE
S1PR1,27.54552517,-0.158657329,0.221774163,0.395482073,0.522444876,FALSE
TMEM68,166.4332003,-0.158649711,0.114415727,0.070207018,0.150171393,FALSE
SIMC1,118.4851321,-0.158636662,0.125276699,0.505046714,0.622072985,FALSE
FNDC3A,214.5843825,-0.158633572,0.100688786,0.009187435,0.031269458,FALSE
PRTG,28.76113465,-0.158611407,0.216601993,0.143048421,0.25390006,FALSE
ZC3HAV1L,78.57784266,-0.15852795,0.155636176,0.033498994,0.085246076,FALSE
CUEDC1,345.1375407,-0.158448649,0.084273082,0.004242694,0.016885704,FALSE
MRPS5,421.3268948,-0.158404635,0.09662428,0.009020332,0.03083572,FALSE
DENND2B,183.3332855,-0.158343863,0.13088268,0.003091393,0.013144762,FALSE
RNPEPL1,153.8584189,-0.158142787,0.122881323,0.016609236,0.049710477,FALSE
WBP4,501.7852172,-0.158069354,0.084997421,6.72E-05,0.000515409,FALSE
SLC17A5,396.6997068,-0.158066569,0.100289569,0.067468754,0.145698149,FALSE
ZNF557,155.4955737,-0.15773725,0.11205305,0.339592381,0.469202803,FALSE
NBPF9,55.68041345,-0.157602627,0.163078382,0.447957559,0.570745161,FALSE
ACSF2,38.1227732,-0.157512754,0.203375638,0.202986818,0.326493798,FALSE
IDNK,95.99871061,-0.157382493,0.131233841,0.028866039,0.076200136,FALSE
CFAP418-AS1,55.15236765,-0.157367736,0.165985731,0.081880911,0.16803058,FALSE
EIF2B4,24.92745859,-0.157323266,0.261642575,0.173312114,0.291005888,FALSE
DICER1,105.1130354,-0.157265901,0.152046506,0.054483659,0.124318796,FALSE
PRPF38B,345.9814216,-0.157234865,0.128875843,0.178717094,0.297837046,FALSE
HDLBP,63.59489653,-0.157216488,0.20660679,0.658139043,0.747386382,FALSE
AHCTF1,238.3513854,-0.157114044,0.099240189,0.374616459,0.503573047,FALSE
BAG4,298.2064583,-0.157107912,0.117232923,0.098935343,0.193754959,FALSE
CPED1,232.8394931,-0.157050172,0.119822601,0.001408937,0.006874462,FALSE
ZNF236,56.15846184,-0.156934256,0.166899625,0.215622223,0.341691815,FALSE
MED7,125.0680971,-0.156840409,0.135554202,0.116667898,0.218553176,FALSE
ADAM23,260.8767361,-0.15679184,0.088729713,0.062594358,0.137819864,FALSE
ZNF69,83.89206873,-0.156505328,0.164639882,0.366050172,0.495227102,FALSE
ABHD17A,376.2868438,-0.156395782,0.093120896,0.071102177,0.151579572,FALSE
LINC01446,33.55662892,-0.156348849,0.176964122,0.064027736,0.14028059,FALSE
RAB3GAP2,487.1766567,-0.156313775,0.079622928,0.055996146,0.126762447,FALSE
RAB8B,240.3573254,-0.156298145,0.118405524,0.347219481,0.476775175,FALSE
RPUSD4,314.1925583,-0.156238985,0.09705357,0.02411908,0.066393301,FALSE
RPUSD1,61.83408998,-0.156229042,0.153493691,0.020231128,0.058162154,FALSE
SEC14L1,295.8746992,-0.156210432,0.096281075,0.026276923,0.071013155,FALSE
ESR1,40.16600122,-0.156061137,0.207540797,0.343096411,0.472684004,FALSE
ZC3H13,710.9223122,-0.155913461,0.136627958,0.319490604,0.449121362,FALSE
ZBTB7A,1540.336976,-0.155874687,0.072686179,0.015742264,0.047681683,FALSE
U2SURP,377.9133833,-0.155556408,0.093669576,0.106665153,0.204748809,FALSE
RTN4,7678.716471,-0.155444098,0.077703504,0.008892655,0.030533522,FALSE
MAP3K11,69.70786514,-0.155363489,0.161347054,0.266352726,0.398142057,FALSE
PLEKHO1,748.4217368,-0.155271557,0.068468,0.009274798,0.03150932,FALSE
PLEKHA5,137.287766,-0.155212501,0.125033531,0.008680769,0.029905056,FALSE
SHQ1,135.8545762,-0.155170648,0.122634273,0.067642365,0.146039255,FALSE
SF3A2,130.2282549,-0.155097619,0.115521158,0.386750178,0.514618801,FALSE
PPARA,156.4364594,-0.15490805,0.134510996,0.282132177,0.413643105,FALSE
GPBP1L1,480.7697292,-0.154844488,0.097142992,0.200203372,0.323410781,FALSE
PTAR1,168.8597068,-0.15478525,0.106843859,0.411392583,0.537057289,FALSE
ZC3H12A,105.9919058,-0.154758073,0.162041947,0.052242179,0.120367321,FALSE
CCSER2,254.3840317,-0.154671672,0.092998297,0.365458323,0.494827386,FALSE
CCDC85B,1059.212741,-0.154518636,0.060206881,3.19E-06,3.85E-05,FALSE
IGL,183.7795731,-0.154390497,0.116748207,0.135469584,0.243693743,FALSE
PRMT9,58.29568301,-0.154344562,0.166174463,0.103411885,0.200151343,FALSE
FBXO7,659.0785722,-0.154087206,0.064966342,1.65E-05,0.000157226,FALSE
ZNF302,141.8419667,-0.154018167,0.138976798,0.465692635,0.586374219,FALSE
PRKCSH,750.8249401,-0.154015276,0.064815847,0.008745113,0.030104487,FALSE
MATN2,67.56554464,-0.154000402,0.183789488,0.000131104,0.00092377,FALSE
ALDH1A3,23.11057009,-0.153987393,0.202142796,0.25824157,0.389197998,FALSE
SEZ6L2,65.79835255,-0.153951614,0.187864987,0.162366937,0.277066244,FALSE
ST13,956.3980986,-0.153935339,0.068869695,0.000192797,0.001269605,FALSE
LINC03027,41.08370048,-0.153927941,0.187944792,0.162153997,0.276804143,FALSE
ARRB1,90.95283607,-0.153864504,0.137993746,0.031440524,0.081316509,FALSE
DNAJB14,193.6607224,-0.153810269,0.109820433,0.461490897,0.582262454,FALSE
ALDH3A2,289.4528745,-0.153740922,0.098209355,0.005881785,0.022010531,FALSE
TRAF3IP2-AS1,42.37938794,-0.153739795,0.178883043,0.605048003,0.705032828,FALSE
CTBP1-DT,49.3858203,-0.153487662,0.168991837,0.030377052,0.079092246,FALSE
CD2AP,140.4750056,-0.153480698,0.149585707,0.355453198,0.485792981,FALSE
KLHL8,69.5045186,-0.153448414,0.153453558,0.657748069,0.747124282,FALSE
PKD2,1018.006811,-0.153441288,0.071978188,0.000326262,0.001980286,FALSE
ITSN2,343.5575952,-0.153411783,0.103538419,0.002884543,0.012423776,FALSE
SDC4,1740.467608,-0.153396934,0.072120823,0.003054725,0.013026233,FALSE
PLCD1,58.93334158,-0.153325001,0.162630006,0.120451505,0.223442452,FALSE
ARHGAP1,939.1003125,-0.153306106,0.073165566,0.007765312,0.027461182,FALSE
PXDC1,729.1092087,-0.153256664,0.08338177,0.220848018,0.34749387,FALSE
USPL1,31.73977942,-0.153256162,0.198500106,0.493529788,0.612171173,FALSE
COMT,55.14079262,-0.152967211,0.158492051,0.051981151,0.119884341,FALSE
PPP1R12A,270.646512,-0.152953123,0.146305315,0.236688602,0.365030247,FALSE
VPS13B,195.3253891,-0.152918997,0.126562188,0.191822021,0.313948707,FALSE
SNX13,119.2664583,-0.15282336,0.129858655,0.349873629,0.479643069,FALSE
RSBN1L,238.5956141,-0.152651484,0.108812557,0.401609988,0.527798941,FALSE
FAM111A-DT,28.95063361,-0.152610171,0.193869799,0.072625312,0.154017171,FALSE
ARSA,76.9998699,-0.152467996,0.150813772,0.311819947,0.442025268,FALSE
KCNE3,11.35935825,-0.152404972,0.265128002,0.000428242,0.002482953,FALSE
PAFAH1B2,1698.09072,-0.152362349,0.060785984,6.20E-07,9.01E-06,FALSE
NIFK-AS1,59.30980499,-0.152359152,0.177208897,0.582324946,0.686269507,FALSE
GNG12-AS1,54.1220059,-0.152198021,0.183331602,0.183909763,0.303501535,FALSE
MED14,202.3752439,-0.152186902,0.107022355,0.364610208,0.494037565,FALSE
RAB11FIP2,110.1535114,-0.152131067,0.14877315,0.151761165,0.264631759,FALSE
KCNMB3,12.51292354,-0.15208682,0.274851432,0.346790568,0.476396585,FALSE
LOC101928236,23.28523599,-0.152052768,0.230667037,0.600616939,0.701422353,FALSE
DCAF17,127.9791391,-0.151913798,0.131972402,0.196764192,0.31918156,FALSE
GLIS3,149.0859495,-0.151872449,0.138231873,0.027826605,0.07408516,FALSE
WDR5,278.6641756,-0.15186238,0.087540926,0.325864,0.455428503,FALSE
RCOR1,205.2532796,-0.151859116,0.103189689,0.135665982,0.24393193,FALSE
CCDC126,24.69084151,-0.151836177,0.229652845,0.291093332,0.422400015,FALSE
SRSF5,1245.419807,-0.151809318,0.057322388,3.80E-06,4.46E-05,FALSE
ACTR6,106.2709274,-0.151753282,0.127053768,0.27605825,0.408137467,FALSE
PRDM2,138.1910559,-0.151723856,0.134359063,0.218109139,0.344577051,FALSE
KLHL26,79.0261863,-0.15159712,0.154067727,0.537614299,0.648571549,FALSE
CHRM3,84.94608864,-0.151549368,0.160688132,0.021808901,0.061574281,FALSE
PDS5A,550.6735759,-0.151534599,0.082330689,0.071806898,0.152646566,FALSE
GASK1A,267.7146991,-0.151505526,0.110057539,0.070460383,0.150559245,FALSE
KPNA6,757.1325714,-0.151489921,0.078451861,0.158348018,0.272450878,FALSE
SETD7,1358.123241,-0.151457979,0.056621104,0.008333535,0.029084754,FALSE
CD34,29.68410728,-0.151402104,0.193990957,0.653481626,0.743726984,FALSE
GPC4,500.902692,-0.151377133,0.106567559,0.012590865,0.040006873,FALSE
KREMEN1,105.5210888,-0.151275872,0.137983178,0.088356027,0.178105742,FALSE
GABPA,136.0932731,-0.151259719,0.12244031,0.198860245,0.321798304,FALSE
MOSPD2,141.5225571,-0.151250287,0.143664889,0.243886929,0.373309087,FALSE
PWWP3A,286.3763393,-0.151227936,0.104075499,0.266036786,0.397924832,FALSE
RALGPS2,732.6979679,-0.151111354,0.081210105,2.49E-05,0.00022061,FALSE
POLR1E,136.3644228,-0.151098922,0.127599707,0.06518967,0.142191823,FALSE
GPALPP1,127.8236645,-0.151054498,0.155498999,0.30482345,0.435239487,FALSE
ZBTB20,683.2802726,-0.150990771,0.099313865,0.24645283,0.375863732,FALSE
TMEM265,48.44042405,-0.150868898,0.191407298,0.151389263,0.264316188,FALSE
RPL37A-DT,30.89783064,-0.150809083,0.201987465,0.278459885,0.410128239,FALSE
POGZ,400.8202018,-0.150708636,0.09325231,0.008958188,0.030668232,FALSE
ARMCX3,584.4675381,-0.150572595,0.090061708,0.138597382,0.247838792,FALSE
LRRC1,92.71430957,-0.150530609,0.146799363,0.074878888,0.157507361,FALSE
ZFYVE9,240.0224478,-0.150295173,0.120347908,0.080172974,0.165628539,FALSE
ATG7,140.9194322,-0.150236749,0.123499899,0.292632361,0.4239738,FALSE
FHOD1,349.1565982,-0.150226857,0.099997059,0.001639762,0.007767686,FALSE
AKAP8,31.1234174,-0.15006181,0.218306492,0.569735403,0.675336979,FALSE
BICD2,310.708447,-0.150013964,0.085022194,0.059928595,0.133398678,FALSE
LOXL1,8852.399167,-0.149792942,0.054942508,4.81E-06,5.44E-05,FALSE
L3MBTL3,105.6490079,-0.149697768,0.137215025,0.259411569,0.390316854,FALSE
TP53TG1,248.2825841,-0.149564274,0.107181579,0.01261866,0.040054262,FALSE
PIGM,381.8430924,-0.149497628,0.105221487,0.405440766,0.531528515,FALSE
ZSCAN26,84.57732986,-0.149377974,0.140709599,0.229826052,0.357435353,FALSE
TRPC6,74.31755072,-0.149355019,0.172064942,0.1521065,0.265035775,FALSE
USP45,75.03803112,-0.149319035,0.138537056,0.212775723,0.338524161,FALSE
SSH2,227.8755529,-0.149256358,0.102214885,0.041929824,0.101653671,FALSE
TBC1D10A,61.3771361,-0.149205887,0.159623816,2.74E-09,7.81E-08,FALSE
PCF11,53.93907833,-0.149202244,0.177278693,0.067342809,0.145527232,FALSE
ADAMTS6,93.40720911,-0.149123169,0.154929348,0.005002662,0.019365077,FALSE
SMOC1,216.7206801,-0.149067178,0.108311854,0.024639883,0.067547889,FALSE
ZBTB25,59.95628531,-0.149049692,0.161024772,0.157791162,0.271693198,FALSE
MVP,561.0444222,-0.148978572,0.081610228,0.1852914,0.305457407,FALSE
EYA2,374.7029708,-0.148976798,0.092500894,0.039787809,0.097756248,FALSE
SRP68,248.2794084,-0.148975273,0.095426398,0.025720762,0.069833816,FALSE
KLF9,438.9003697,-0.148769249,0.087210313,0.001387148,0.006789456,FALSE
EEF2,11076.64567,-0.148635543,0.037097611,7.67E-10,2.50E-08,FALSE
RANBP2,262.0446004,-0.148633323,0.096029224,0.02719668,0.072876598,FALSE
DNAJC1,280.927729,-0.148544628,0.110311724,0.057664362,0.129637403,FALSE
CCDC88A,192.0442688,-0.148512482,0.110795463,0.054156861,0.12373974,FALSE
FMR1,138.1701645,-0.148502592,0.12882926,0.257661925,0.388654133,FALSE
SLC35E3,237.3157601,-0.148325693,0.106226681,0.099562228,0.19455719,FALSE
FUCA1,29.97328656,-0.148214667,0.227051894,0.17531996,0.293439066,FALSE
LDLRAP1,170.9977487,-0.148150422,0.111317822,0.125113547,0.229851178,FALSE
RBM28,148.8430236,-0.148149133,0.130854054,0.22645364,0.353247099,FALSE
BICRAL,134.5628043,-0.148136464,0.138951498,0.001472182,0.007127132,FALSE
LEO1,46.15093253,-0.148132946,0.186225095,0.142049658,0.252559798,FALSE
FEM1C,214.4347224,-0.148130602,0.098075437,0.008913808,0.030566411,FALSE
TNS1,497.2957593,-0.148085143,0.083056446,0.00010896,0.000790428,FALSE
TRP-CGG1-1,30.98886359,-0.148046958,0.226564157,0.367249243,0.496459671,FALSE
SLC35F5,702.172928,-0.147904216,0.078555376,0.003530864,0.014646255,FALSE
RABL2B,307.2972994,-0.147871004,0.098370033,0.116588327,0.218494338,FALSE
BTAF1,80.3152777,-0.147752403,0.147250851,0.021164735,0.060141886,FALSE
JMJD6,115.5161928,-0.147696835,0.129758514,0.013844771,0.042923851,FALSE
C1orf131,136.8571184,-0.147528102,0.136854533,0.526767556,0.639966928,FALSE
SRGAP1,462.6027176,-0.147484933,0.106167108,0.539479297,0.649980933,FALSE
HNRNPA1,4339.21765,-0.147461275,0.050422342,9.35E-08,1.74E-06,FALSE
DENND3-AS1,22.86786137,-0.147382624,0.208233747,0.002116567,0.009603821,FALSE
CERT1,235.2248775,-0.147158906,0.110828426,0.04107127,0.099987964,FALSE
BTN3A2,201.4265099,-0.147142926,0.115487187,0.547790635,0.657362855,FALSE
CAST,343.9165519,-0.147075807,0.149063341,0.145580988,0.25695093,FALSE
NFKBIZ,71.33463104,-0.146966408,0.175561268,0.04785688,0.112827099,FALSE
PIEZO1,46.18462576,-0.146962,0.182471965,0.382746423,0.51096757,FALSE
C17orf114,50.39616539,-0.146950463,0.171502713,2.17E-05,0.000196251,FALSE
GLYR1,330.8902701,-0.146904694,0.096424366,0.009825856,0.032961312,FALSE
CDK20,33.20494204,-0.146880342,0.190081715,0.670569578,0.757262267,FALSE
MDM2,57.4474851,-0.146878961,0.193825133,0.399090045,0.525714633,FALSE
BOD1,472.1545467,-0.146832609,0.071216917,9.09E-05,0.000671249,FALSE
MTMR12,132.2647846,-0.146788541,0.122187699,0.2001807,0.323410781,FALSE
LOC107985915,59.09110495,-0.146703706,0.237764831,0.475761245,0.594876914,FALSE
NUB1,154.4689851,-0.146683862,0.138447038,0.091109472,0.182387629,FALSE
PURB,184.0363646,-0.146555697,0.115849403,0.00361511,0.01489306,FALSE
RAB5B,1531.129341,-0.146245288,0.06272031,0.022665164,0.06342031,FALSE
RILPL2,476.6708255,-0.146244924,0.09072547,0.316767886,0.446404746,FALSE
PRKAG2,592.9973006,-0.146219445,0.091006552,0.001748166,0.008224225,FALSE
TNRC6B,353.0537643,-0.146199906,0.120422802,0.079323378,0.164300133,FALSE
MLX,89.25479007,-0.145970003,0.162051076,0.409374867,0.535331951,FALSE
CDC40,56.79705056,-0.145837429,0.189160552,1.14E-05,0.000113601,FALSE
LOC112267901,77.22050496,-0.14582348,0.171897981,9.53E-10,3.09E-08,FALSE
DENND10,144.4138532,-0.145717639,0.131948734,0.286836223,0.418617314,FALSE
CUL1,269.7123072,-0.14569297,0.102636472,0.299866003,0.430774552,FALSE
MATR3,540.3498129,-0.145471661,0.071465785,0.157660894,0.271569143,FALSE
ARHGEF6,154.6270569,-0.145415832,0.127485601,0.393282387,0.521007014,FALSE
ZNF528,74.34232902,-0.145287485,0.158164854,0.020074707,0.057801525,FALSE
IDH1,454.2746048,-0.145079232,0.082161331,0.01292553,0.040792378,FALSE
LRPPRC,462.8507392,-0.144980709,0.088033293,0.097229816,0.191362226,FALSE
WHAMM,63.81943655,-0.144778165,0.185493719,0.00663738,0.02432055,FALSE
MTMR4,123.4485673,-0.144752251,0.122746614,0.030755709,0.079944278,FALSE
SUCLG2,759.4338834,-0.144686873,0.06619996,0.00015667,0.001073901,FALSE
LOC124909489,42.48776081,-0.144391112,0.193461876,0.078350087,0.162935346,FALSE
MCC,106.3478452,-0.144357523,0.14066305,0.072205348,0.153335691,FALSE
IKZF4,42.78207199,-0.144349518,0.17791171,0.337346365,0.466961876,FALSE
MAPK14,372.6845238,-0.144143462,0.094210824,0.121657869,0.225207804,FALSE
POLI,81.43065013,-0.144083201,0.147834398,0.620009795,0.717448695,FALSE
